season,team,TEAM_ABBREVIATION,first_name,last_name,full_name,position,salary,MIN,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,PTS,mp,raptor_offense,raptor_defense,raptor_total,war_total
2006,Boston Celtics,BOS,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,1037280,804.595,0.514,0.242,0.784,124,56,75,49,12,379,978,-1.557530153,1.067379535,-0.490150618,1.135921786
2007,Boston Celtics,BOS,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,1868141,1372.928333,0.434,0.316,0.762,168,114,109,62,21,494,805,0.484192608,1.393280796,1.877473403,1.914011258
2008,Boston Celtics,BOS,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,2500000,887.3016667,0.482,0.222,0.725,104,66,77,54,23,359,1438,-2.162681913,2.497589382,0.334907469,2.284940997
2009,Boston Celtics,BOS,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,2500000,888.705,0.51,0,0.605,145,72,66,59,19,330,947,-2.475138115,2.441802995,-0.033335119,1.324846613
2010,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,3000000,1494.35,0.51,0.174,0.753,193,104,86,129,44,643,1280,-1.962691155,2.769691713,0.807000558,2.37721208
2011,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,3150000,1525.208333,0.469,0.308,0.8,233,79,94,104,33,568,1844,-0.520778118,3.969764489,3.448986371,5.871702254
2012,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,3300000,2109.095,0.445,0.125,0.717,363,98,94,119,44,705,1695,-0.057128924,3.699636786,3.642507862,5.55118023
2013,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,4494382,1278.205,0.494,0.234,0.628,208,94,90,90,19,495,2531,-1.312231172,3.391226314,2.078995141,6.315856769
2014,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,4831461,1647.698333,0.495,0.345,0.627,280,86,86,129,30,539,1508,0.567374556,2.312526373,2.879900929,4.400997522
2015,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,5168539,1619.821667,0.458,0.357,0.652,296,70,78,110,18,535,1927,-0.388770177,4.786599888,4.397829711,7.113151848
2016,Memphis Grizzlies,MEM,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,5505618,1913.738333,0.461,0.278,0.615,391,98,100,115,29,643,1714,-0.987826565,1.699715111,0.711888546,3.045469198
2017,Chicago Bulls,NOP,Tony,Allen,Tony Allen,Shooting Guard and Small Forward and Point Guard,1471382,272.5483333,0.484,0.333,0.524,47,9,19,11,3,103,1914,-0.714337257,2.220195882,1.505858626,4.148433717
2008,Utah Jazz,UTA,Morris,Almond,Morris Almond,Shooting Guard,1081440,254.5816667,0.407,0.294,0.808,36,7,16,4,4,92,39,-5.113602514,-1.519169938,-6.632772452,-0.078250798
2000,Milwaukee Bucks,MIL,Rafer,Alston,Rafer Alston,Point Guard,423500,286.6083333,0.357,0.267,0.692,31,68,20,13,0,77,377,-5.490438778,-2.923865871,-8.41430465,-1.096099612
2001,Milwaukee Bucks,MIL,Rafer,Alston,Rafer Alston,Point Guard,625000,596.1966667,0.346,0.38,0.621,72,143,40,32,2,177,296,-1.161347206,-1.907864559,-3.069211764,-0.054406464
2002,Toronto Raptors,TOR,Rafer,Alston,Rafer Alston,Point Guard,37344,982.4716667,0.415,0.392,0.685,107,192,86,38,15,366,600,-0.669983213,-0.087752385,-0.757735598,0.609967968
2003,Miami Heat,MIA,Rafer,Alston,Rafer Alston,Point Guard,688679,2584.78,0.376,0.371,0.769,226,372,128,114,18,838,980,0.620745983,-1.573048589,-0.952302607,0.905410659
2004,Toronto Raptors,TOR,Rafer,Alston,Rafer Alston,Point Guard,3500000,2722.86,0.414,0.357,0.74,279,514,170,118,7,1136,2876,1.345249527,1.006508968,2.351758495,7.517196543
2005,Houston Rockets,HOU,Rafer,Alston,Rafer Alston,Point Guard,3850000,2431.2,0.379,0.327,0.692,255,425,157,101,15,761,2717,2.189266758,0.317306173,2.506572931,7.294437667
2006,Houston Rockets,HOU,Rafer,Alston,Rafer Alston,Point Guard,4200000,3040.246667,0.375,0.363,0.734,282,444,170,129,10,1088,2431,0.309200153,0.738035082,1.047235235,4.722513615
2007,Houston Rockets,HOU,Rafer,Alston,Rafer Alston,Point Guard,4550000,2525.928333,0.394,0.351,0.715,260,392,160,98,18,969,3349,0.924058945,2.254786573,3.178845518,10.17773319
2008,Orlando Magic,TOT,Rafer,Alston,Rafer Alston,Point Guard,4900000,2446.665,0.385,0.338,0.75,227,406,140,108,10,900,2652,0.61336468,1.641384105,2.254748786,6.80415825
2008,Orlando Magic,ORL,Rafer,Alston,Rafer Alston,Point Guard,4900000,855.9066667,0.413,0.317,0.707,83,148,52,51,3,348,2652,0.61336468,1.641384105,2.254748786,6.80415825
2008,Orlando Magic,HOU,Rafer,Alston,Rafer Alston,Point Guard,4900000,1590.758333,0.37,0.348,0.789,144,258,88,57,7,552,2652,0.61336468,1.641384105,2.254748786,6.80415825
2009,New Jersey Nets,TOT,Rafer,Alston,Rafer Alston,Point Guard,4300000,1420.47,0.348,0.345,0.728,129,176,95,50,10,427,3187,-0.09227159,0.568262256,0.475990666,5.316848006
2009,New Jersey Nets,MIA,Rafer,Alston,Rafer Alston,Point Guard,4300000,654.6766667,0.355,0.37,0.556,54,72,34,23,5,165,3187,-0.09227159,0.568262256,0.475990666,5.316848006
2009,New Jersey Nets,NJN,Rafer,Alston,Rafer Alston,Point Guard,4300000,765.7933333,0.343,0.322,0.815,75,104,61,27,5,262,3187,-0.09227159,0.568262256,0.475990666,5.316848006
2009,Miami Heat,TOT,Rafer,Alston,Rafer Alston,Point Guard,753133,1420.47,0.348,0.345,0.728,129,176,95,50,10,427,3187,-0.09227159,0.568262256,0.475990666,5.316848006
2009,Miami Heat,MIA,Rafer,Alston,Rafer Alston,Point Guard,753133,654.6766667,0.355,0.37,0.556,54,72,34,23,5,165,3187,-0.09227159,0.568262256,0.475990666,5.316848006
2009,Miami Heat,NJN,Rafer,Alston,Rafer Alston,Point Guard,753133,765.7933333,0.343,0.322,0.815,75,104,61,27,5,262,3187,-0.09227159,0.568262256,0.475990666,5.316848006
2000,Orlando Magic,ORL,John,Amaechi,John Amaechi,Power Forward and Center,600000,1710.84,0.4,0,0.631,268,74,124,28,29,650,1684,-3.712805481,-0.35793533,-4.070740812,-1.133934047
2001,Utah Jazz,UTA,John,Amaechi,John Amaechi,Power Forward and Center,2175000,586.035,0.325,0,0.638,109,29,55,7,10,175,1739,-6.324612615,-2.219096651,-8.543709266,-5.148740838
2002,Utah Jazz,UTA,John,Amaechi,John Amaechi,Power Forward and Center,2392500,474.5733333,0.314,0,0.481,77,21,34,14,7,99,586,-6.832593606,-3.174646374,-10.00723998,-2.173517161
2011,New Orleans Hornets,NOH,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,2755560,1477.043333,0.411,0.277,0.754,308,66,91,59,34,399,1452,-3.190940587,0.107610648,-3.083329939,-0.247588017
2012,New Orleans Hornets,NOH,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,2947800,2066.103333,0.475,0.211,0.737,585,103,116,92,51,555,1477,-2.463086113,2.327277408,-0.135808705,1.972862338
2013,New Orleans Pelicans,NOP,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,3700000,2045.426667,0.474,0.271,0.664,496,114,88,82,38,572,2066,-1.446237739,3.099237084,1.652999345,4.628016392
2014,Dallas Mavericks,DAL,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,981084,1365.788333,0.412,0.274,0.712,342,59,55,70,62,412,2045,-1.329687578,0.47150828,-0.858179298,1.966334705
2015,Portland Trail Blazers,POR,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,7500000,2340.888333,0.416,0.361,0.737,499,138,120,72,53,839,1516,0.093973444,2.934491398,3.028464842,4.489189758
2016,Portland Trail Blazers,POR,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,7680965,1772.918333,0.393,0.33,0.706,451,99,94,60,44,532,2713,-0.361509284,1.174910554,0.81340127,5.016918475
2017,Portland Trail Blazers,POR,Al-Farouq,Aminu,Al-Farouq Aminu,Power Forward and Small Forward,7319035,2072.171667,0.395,0.369,0.738,525,84,79,79,40,644,1886,-2.170817306,3.378003824,1.207186518,3.802896234
2002,Denver Nuggets,DEN,Chris,Andersen,Chris Andersen,Power Forward and Center,512435,902.555,0.4,0,0.55,274,32,60,30,60,305,262,-2.466537321,1.099991888,-1.366545433,0.184224909
2003,Denver Nuggets,DEN,Chris,Andersen,Chris Andersen,Power Forward and Center,638679,1028.518333,0.443,0,0.589,298,35,48,34,114,243,907,-3.722400239,1.165832463,-2.556567776,0.089236598
2004,New Orleans Hornets,NOH,Chris,Andersen,Chris Andersen,Power Forward and Center,1600000,1423.858333,0.534,0,0.689,410,71,64,14,100,513,1063,-2.889729065,2.660231272,-0.229497794,1.362726239
2005,New Orleans/Oklahoma City Hornets,NOK,Chris,Andersen,Chris Andersen,Power Forward and Center,3500000,569.8066667,0.571,0,0.476,155,6,26,8,41,161,1430,-0.547646076,1.291621273,0.743975196,2.529762671
2008,Denver Nuggets,DEN,Chris,Andersen,Chris Andersen,Power Forward and Center,998398,1459.631667,0.548,0.2,0.718,442,31,69,41,175,452,34,-6.671339376,0.39034091,-6.280998466,-0.061573239
2009,Denver Nuggets,DEN,Chris,Andersen,Chris Andersen,Power Forward and Center,3650000,1694.965,0.566,0,0.695,483,33,59,42,143,448,1788,-0.875881846,1.586471539,0.710589692,3.152132228
2010,Denver Nuggets,DEN,Chris,Andersen,Chris Andersen,Power Forward and Center,4533300,732.32,0.599,0,0.637,219,20,25,23,58,250,1811,-0.020471957,2.754796781,2.734324824,5.04398559
2011,Denver Nuggets,DEN,Chris,Andersen,Chris Andersen,Power Forward and Center,4234000,486.2883333,0.546,0,0.61,148,6,17,19,46,168,805,-0.640566578,2.713318659,2.072752081,1.980067762
2012,Denver Nuggets,MIA,Chris,Andersen,Chris Andersen,Power Forward and Center,4526000,624.47,0.577,0.667,0.677,172,17,24,16,44,207,486,-1.154591458,1.769641007,0.615049549,0.83189642
2012,Miami Heat,MIA,Chris,Andersen,Chris Andersen,Power Forward and Center,699952,624.47,0.577,0.667,0.677,172,17,24,16,44,207,486,-1.154591458,1.769641007,0.615049549,0.83189642
2013,Miami Heat,MIA,Chris,Andersen,Chris Andersen,Power Forward and Center,1399507,1396.021667,0.644,0.25,0.71,379,19,53,32,97,477,927,0.897567758,1.73335243,2.630920188,2.624999002
2014,Miami Heat,MIA,Chris,Andersen,Chris Andersen,Power Forward and Center,5375000,1131.71,0.58,0.308,0.667,299,43,40,26,61,320,1713,0.492892604,2.268917427,2.76181003,4.849268995
2015,Memphis Grizzlies,TOT,Chris,Andersen,Chris Andersen,Power Forward and Center,5000000,402.5316667,0.528,0.286,0.694,98,12,9,15,13,105,1132,-1.626335602,-0.081451838,-1.70778744,0.600826593
2015,Memphis Grizzlies,MEM,Chris,Andersen,Chris Andersen,Power Forward and Center,5000000,366.4483333,0.548,0.222,0.688,89,9,7,14,10,92,1132,-1.626335602,-0.081451838,-1.70778744,0.600826593
2015,Memphis Grizzlies,MIA,Chris,Andersen,Chris Andersen,Power Forward and Center,5000000,36.08333333,0.4,0.4,0.75,9,3,2,1,3,13,1132,-1.626335602,-0.081451838,-1.70778744,0.600826593
2016,Charlotte Hornets,CLE,Chris,Andersen,Chris Andersen,Power Forward and Center,1551659,113.7933333,0.409,0,0.714,31,5,5,5,7,28,481,-0.148049655,-0.464202644,-0.612252299,0.526616384
2010,New Orleans Hornets,TOT,David,Andersen,David Andersen,Power Forward and Center,2500000,372.5216667,0.463,0.348,0.636,84,13,22,5,9,134,891,-2.550925056,0.233410656,-2.3175144,0.19759688
2010,New Orleans Hornets,NOH,David,Andersen,David Andersen,Power Forward and Center,2500000,222.58,0.446,0.385,0.467,50,6,14,2,6,78,891,-2.550925056,0.233410656,-2.3175144,0.19759688
2010,New Orleans Hornets,TOR,David,Andersen,David Andersen,Power Forward and Center,2500000,149.9416667,0.489,0.3,1,34,7,8,3,3,56,891,-2.550925056,0.233410656,-2.3175144,0.19759688
2006,Charlotte Bobcats,CHA,Alan,Anderson,Alan Anderson,Shooting Guard and Small Forward,102131,255.6216667,0.457,0.25,0.826,32,21,22,7,0,98,564,-1.184820636,-1.449397586,-2.634218223,0.033251678
2012,Toronto Raptors,TOR,Alan,Anderson,Alan Anderson,Shooting Guard and Small Forward,885120,1495.011667,0.383,0.333,0.857,148,103,80,48,7,693,461,-1.150987913,-0.934150501,-2.085138414,0.156487005
2013,Brooklyn Nets,BKN,Alan,Anderson,Alan Anderson,Shooting Guard and Small Forward,947907,1772.51,0.4,0.339,0.78,175,81,62,48,11,564,1495,0.061952252,-2.35974491,-2.297792657,0.347399954
2014,Brooklyn Nets,BKN,Alan,Anderson,Alan Anderson,Shooting Guard and Small Forward,1276061,1744.298333,0.443,0.348,0.812,204,83,60,56,5,545,2034,-0.918986781,-0.065936846,-0.984923628,1.826651236
2015,Washington Wizards,WAS,Alan,Anderson,Alan Anderson,Shooting Guard and Small Forward,4000000,192.1833333,0.356,0.324,0.733,27,14,2,4,1,65,1886,-0.272067463,1.470220202,1.198152739,3.827922237
2016,LA Clippers,LAC,Alan,Anderson,Alan Anderson,Shooting Guard and Small Forward,1315448,308.3683333,0.375,0.318,0.75,24,11,7,3,0,86,192,0.724463278,-2.814989106,-2.090525828,0.064595784
2000,San Antonio Spurs,SAS,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,2250000,2859.518333,0.416,0.399,0.851,363,301,165,120,14,1269,2201,1.264910871,-1.524056829,-0.259145959,2.794489178
2001,Portland Trail Blazers,POR,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,6495000,1855.936667,0.403,0.373,0.856,189,216,87,68,8,757,3053,2.846767675,1.286243719,4.133011394,10.69165634
2002,Portland Trail Blazers,POR,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,7144500,2553.095,0.427,0.35,0.859,264,325,128,90,16,1057,1936,2.19089485,0.233921236,2.424816086,5.106756965
2003,Portland Trail Blazers,POR,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,7794000,1812.831667,0.376,0.305,0.824,182,228,90,66,3,694,2578,2.308319865,-0.075254507,2.233065358,6.534019596
2004,Portland Trail Blazers,POR,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,8443500,1237.141667,0.389,0.384,0.805,128,143,70,36,4,432,1810,2.451024678,0.39032304,2.841347718,5.159543532
2005,Portland Trail Blazers,TOT,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,9093000,1046.813333,0.356,0.299,0.838,143,101,54,23,6,349,1239,-0.081012622,-0.970534242,-1.051546864,1.072380185
2005,Portland Trail Blazers,MIA,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,9093000,464.5733333,0.308,0.313,0.842,60,48,17,8,2,133,1239,-0.081012622,-0.970534242,-1.051546864,1.072380185
2005,Portland Trail Blazers,HOU,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,9093000,582.24,0.393,0.284,0.836,83,53,37,15,4,216,1239,-0.081012622,-0.970534242,-1.051546864,1.072380185
2005,Houston Rockets,TOT,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,1670000,1046.813333,0.356,0.299,0.838,143,101,54,23,6,349,1239,-0.081012622,-0.970534242,-1.051546864,1.072380185
2005,Houston Rockets,MIA,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,1670000,464.5733333,0.308,0.313,0.842,60,48,17,8,2,133,1239,-0.081012622,-0.970534242,-1.051546864,1.072380185
2005,Houston Rockets,HOU,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,1670000,582.24,0.393,0.284,0.836,83,53,37,15,4,216,1239,-0.081012622,-0.970534242,-1.051546864,1.072380185
2006,Portland Trail Blazers,CHA,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,9742500,1190.375,0.429,0.355,0.877,113,133,56,52,7,399,1113,-0.549544434,-0.985128223,-1.534672657,0.710751323
2006,Charlotte Bobcats,CHA,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,901397,1190.375,0.429,0.355,0.877,113,133,56,52,7,399,1113,-0.549544434,-0.985128223,-1.534672657,0.710751323
2006,Miami Heat,CHA,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,400000,1190.375,0.429,0.355,0.877,113,133,56,52,7,399,1113,-0.549544434,-0.985128223,-1.534672657,0.710751323
2007,Charlotte Bobcats,CHA,Derek,Anderson,Derek Anderson,Shooting Guard and Small Forward and Point Guard,1219590,396.145,0.376,0.365,0.737,52,44,25,12,1,141,1190,2.209424485,0.239606187,2.449030672,3.166786797
2011,San Antonio Spurs,SAS,James,Anderson,James Anderson,Small Forward and Shooting Guard,1463520,603.0183333,0.379,0.279,0.75,79,41,30,8,2,190,286,-2.138222442,-1.888144064,-4.026366506,-0.186389407
2012,Houston Rockets,TOT,James,Anderson,James Anderson,Small Forward and Shooting Guard,472427,401.2466667,0.413,0.35,0.857,72,42,25,15,5,149,634,-0.751290172,-1.371666195,-2.122956367,0.206421393
2012,Houston Rockets,HOU,James,Anderson,James Anderson,Small Forward and Shooting Guard,472427,307.2066667,0.406,0.327,0.895,58,33,18,12,3,115,634,-0.751290172,-1.371666195,-2.122956367,0.206421393
2012,Houston Rockets,SAS,James,Anderson,James Anderson,Small Forward and Shooting Guard,472427,94.04,0.44,0.455,0.778,14,9,7,3,2,34,634,-0.751290172,-1.371666195,-2.122956367,0.206421393
2012,San Antonio Spurs,TOT,James,Anderson,James Anderson,Small Forward and Shooting Guard,145749,401.2466667,0.413,0.35,0.857,72,42,25,15,5,149,634,-0.751290172,-1.371666195,-2.122956367,0.206421393
2012,San Antonio Spurs,HOU,James,Anderson,James Anderson,Small Forward and Shooting Guard,145749,307.2066667,0.406,0.327,0.895,58,33,18,12,3,115,634,-0.751290172,-1.371666195,-2.122956367,0.206421393
2012,San Antonio Spurs,SAS,James,Anderson,James Anderson,Small Forward and Shooting Guard,145749,94.04,0.44,0.455,0.778,14,9,7,3,2,34,634,-0.751290172,-1.371666195,-2.122956367,0.206421393
2013,Philadelphia 76ers,PHI,James,Anderson,James Anderson,Small Forward and Shooting Guard,916099,2309.245,0.431,0.328,0.726,300,149,106,74,28,810,419,0.74138145,-0.079692622,0.661688828,0.734619827
2016,Philadelphia 76ers,TOT,Justin,Anderson,Justin Anderson,Small Forward,1514160,1227.233333,0.424,0.299,0.791,245,66,66,41,23,532,742,-1.446197587,0.200054479,-1.246143108,0.610282045
2016,Philadelphia 76ers,PHI,Justin,Anderson,Justin Anderson,Small Forward,1514160,517.7316667,0.463,0.292,0.78,96,34,26,13,7,203,742,-1.446197587,0.200054479,-1.246143108,0.610282045
2016,Philadelphia 76ers,DAL,Justin,Anderson,Justin Anderson,Small Forward,1514160,709.5016667,0.401,0.303,0.795,149,32,40,28,16,329,742,-1.446197587,0.200054479,-1.246143108,0.610282045
2017,Philadelphia 76ers,PHI,Justin,Anderson,Justin Anderson,Small Forward,1579440,519.15,0.431,0.33,0.737,93,25,16,15,7,236,1228,-1.201814983,-0.821812862,-2.023627845,0.451296847
2000,Boston Celtics,BOS,Kenny,Anderson,Kenny Anderson,Point Guard,7520000,849.9383333,0.388,0.333,0.831,73,134,52,44,2,246,2593,2.578603024,0.073582203,2.652185227,7.151690051
2001,Boston Celtics,BOS,Kenny,Anderson,Kenny Anderson,Point Guard,8350000,2427.47,0.436,0.273,0.742,275,403,119,141,10,731,849,-1.201594028,-0.592743581,-1.794337609,0.413309316
2002,Seattle SuperSonics,TOT,Kenny,Anderson,Kenny Anderson,Point Guard,9185000,1134.685,0.427,0.143,0.789,132,198,75,58,5,372,2990,-0.29547593,1.529070117,1.233594187,6.075922812
2002,Seattle SuperSonics,NOH,Kenny,Anderson,Kenny Anderson,Point Guard,9185000,445.9766667,0.407,0.5,0.727,45,77,42,18,4,139,2990,-0.29547593,1.529070117,1.233594187,6.075922812
2002,Seattle SuperSonics,SEA,Kenny,Anderson,Kenny Anderson,Point Guard,9185000,688.7083333,0.44,0,0.829,87,121,33,40,1,233,2990,-0.29547593,1.529070117,1.233594187,6.075922812
2003,Indiana Pacers,IND,Kenny,Anderson,Kenny Anderson,Point Guard,1070000,909.9733333,0.441,0.25,0.729,81,125,50,26,5,262,1186,-1.806747596,0.119711022,-1.687036574,0.652567539
2004,Atlanta Hawks,TOT,Kenny,Anderson,Kenny Anderson,Point Guard,1100000,743.6683333,0.423,0.462,0.73,88,103,49,33,0,203,924,-2.279312084,-1.090248751,-3.369560835,-0.304299968
2004,Atlanta Hawks,LAC,Kenny,Anderson,Kenny Anderson,Point Guard,1100000,26.26666667,0.364,0,0,5,5,3,0,0,8,924,-2.279312084,-1.090248751,-3.369560835,-0.304299968
2004,Atlanta Hawks,ATL,Kenny,Anderson,Kenny Anderson,Point Guard,1100000,717.4016667,0.426,0.462,0.73,83,98,46,33,0,195,924,-2.279312084,-1.090248751,-3.369560835,-0.304299968
2015,San Antonio Spurs,SAS,Kyle,Anderson,Kyle Anderson,Small Forward,1142879,1245.061667,0.468,0.324,0.747,244,123,59,60,29,350,358,-3.784997506,-2.691064767,-6.476062273,-0.673229133
2016,San Antonio Spurs,SAS,Kyle,Anderson,Kyle Anderson,Small Forward,1192080,1020.091667,0.445,0.375,0.789,208,91,39,51,26,246,1374,-1.871196218,0.335055609,-1.536140608,0.842850635
2017,San Antonio Spurs,SAS,Kyle,Anderson,Kyle Anderson,Small Forward,2151704,1978.39,0.527,0.333,0.712,396,202,94,115,60,585,1215,-0.692660583,2.533777977,1.841117395,2.855148252
2000,Sacramento Kings,SAC,Nick,Anderson,Nick Anderson,Shooting Guard and Small Forward,3750000,170.1483333,0.246,0.256,0,25,13,7,10,4,38,2226,0.212729058,0.422669944,0.635399003,3.839271664
2001,Memphis Grizzlies,MEM,Nick,Anderson,Nick Anderson,Shooting Guard and Small Forward,5401906,220.2916667,0.276,0.271,0.556,33,14,14,6,6,60,169,-2.326561633,0.709153105,-1.617408528,0.098730798
2009,Orlando Magic,ORL,Ryan,Anderson,Ryan Anderson,Power Forward,1317120,910.485,0.436,0.37,0.866,202,37,56,25,14,487,1312,-0.286081087,0.03173083,-0.254350257,1.679258754
2010,Orlando Magic,ORL,Ryan,Anderson,Ryan Anderson,Power Forward,1409040,1424.368333,0.43,0.393,0.812,355,52,49,30,38,681,1000,1.704229287,0.134550838,1.838780124,2.337648733
2011,Orlando Magic,ORL,Ryan,Anderson,Ryan Anderson,Power Forward,2244601,1963.623333,0.439,0.393,0.877,471,54,57,50,26,980,1571,3.881000785,1.107862219,4.988863004,6.201026539
2012,New Orleans Hornets,NOH,Ryan,Anderson,Ryan Anderson,Power Forward,8700000,2502.768333,0.423,0.382,0.844,519,97,97,42,31,1309,2136,5.325460345,0.022699248,5.348159592,8.78034368
2013,New Orleans Pelicans,NOP,Ryan,Anderson,Ryan Anderson,Power Forward,8308500,794.7533333,0.438,0.409,0.952,142,17,20,10,7,436,2503,3.017537643,-3.257991763,-0.240454121,3.202271197
2014,New Orleans Pelicans,NOP,Ryan,Anderson,Ryan Anderson,Power Forward,8491500,1674.66,0.399,0.34,0.854,295,55,62,33,20,833,795,3.904641047,-3.257882887,0.64675816,1.367284635
2015,New Orleans Pelicans,NOP,Ryan,Anderson,Ryan Anderson,Power Forward,8500000,2008.13,0.427,0.366,0.873,396,73,90,38,25,1124,1770,1.747884252,-1.693287517,0.054596735,2.528884993
2016,Houston Rockets,HOU,Ryan,Anderson,Ryan Anderson,Power Forward,18735364,2116.391667,0.418,0.403,0.86,330,68,55,31,14,979,2008,1.971410252,0.294975642,2.266385895,5.151366157
2017,Houston Rockets,HOU,Ryan,Anderson,Ryan Anderson,Power Forward,19578455,1725.366667,0.431,0.386,0.774,331,60,42,24,21,617,2452,0.6852407,-0.441393565,0.243847135,3.743713308
